hypervolume,r2_indicator,avg_pairwise_distance,spacing,spread,tds,mpd,mce,num_modes,pmd,pfs,pas,rbd,fci,qds,der,num_parameters,training_time,final_loss,seed,exp_name,capacity,hidden_dim,num_layers,group
1.1941006575887376,-0.2704561490660364,0.4922032422657424,0.17847684025764465,1.505768123199515,0.5564193796141005,0.9242125410656474,0.4569913659416098,14,0.0,0.002256972874356887,0.4922032422657424,0.5567424163939388,0.41788533317016463,0.6413418965740411,10.357299682119182,68103,2512.08416,-0.06334798038005829,42,standard_seed42,medium,128,4,loss_modifications
1.1940826464724945,-0.2704561490660364,0.4988944822631002,0.17960740625858307,1.5080428573049958,0.5496135820478599,0.9398322013239179,0.4525873515984182,4,0.0,0.002407810829109349,0.4988944822631002,0.5509274244274313,0.43756919840566866,0.6434925425634404,10.395238440941087,68103,2536.941791,-0.05537991225719452,153,standard_seed153,medium,128,4,loss_modifications
1.1940840760051674,-0.2704561490660364,0.48215563044811677,0.17669884860515594,1.481789381123761,0.5003736646982108,1.0514933629953405,0.45064102958033647,4,0.0,0.0007234113655630355,0.48215563044811677,0.5033270797664771,0.4109517121894237,0.6381124718235986,10.175539930790205,68103,2504.759527,-0.059082429856061935,264,standard_seed264,medium,128,4,loss_modifications
1.1941044513107946,-0.2704561490660364,0.4863571056779346,0.17646530270576477,1.4703095933886698,0.5386959265015928,0.9999070796304229,0.4504648375228444,10,0.0,0.0024532195251866142,0.4863571056779346,0.5416149865846882,0.41436847258485643,0.6394628771081403,10.570996250161643,68103,2432.067386,-0.06033535301685333,375,standard_seed375,medium,128,4,loss_modifications
1.1908621298655608,-0.27006888622816916,0.4867241348122742,0.17403653264045715,1.4267248481165955,0.5780975953579097,0.9774626702218385,0.47043343149016065,4,0.0,0.0012746160226094789,0.4867241348122742,0.57585552326462,0.4270794710171797,0.6395808447398605,10.68523284780028,68103,2407.881714,-0.06206453964114189,486,standard_seed486,medium,128,4,loss_modifications
1.1908689608493035,-0.27006888622816916,0.493400552077175,0.17917266488075256,1.5372789937392763,0.5716818923069615,0.967341407979035,0.44517615443186676,29,0.0,0.015479372544699627,0.493400552077175,0.5703456223910772,0.43828781512605053,0.641726726522607,11.234509191852883,68103,2321.570008,-0.054927416145801544,42,temperature_scaled_logits_seed42,medium,128,4,loss_modifications
1.1940840760051674,-0.2704561490660364,0.49059725148234673,0.17575587332248688,1.4774062579243412,0.5809744630148456,0.9619665821211937,0.4678605203213738,30,0.0,0.0008978042838951924,0.49059725148234673,0.5785053319295828,0.42537302331116766,0.6408257115861037,10.509597923857326,68103,2467.602872,-0.06315930187702179,153,temperature_scaled_logits_seed153,medium,128,4,loss_modifications
1.1910353079549256,-0.27010749323730066,0.4721149179603462,0.17050208151340485,1.4475106854997397,0.5503669525903446,0.9597003646221697,0.4426151179625042,11,0.0,0.0011386864292181472,0.4721149179603462,0.5531754054026816,0.418016975308642,0.6348852646017591,10.201080953315449,68103,2446.458127,-0.04988741874694824,264,temperature_scaled_logits_seed264,medium,128,4,loss_modifications
1.1909610166891182,-0.2700896814515758,0.48882261320422743,0.17570631206035614,1.468944811148192,0.5606703135591884,0.9611576783261683,0.4680179734055988,29,0.0,0.000929313336067374,0.48882261320422743,0.5589339325096906,0.4515100861287398,0.6402553212403712,10.67214235264053,68103,2421.229386,-0.05651884526014328,375,temperature_scaled_logits_seed375,medium,128,4,loss_modifications
1.1941006575887376,-0.2704561490660364,0.48479028388182926,0.17346221208572388,1.4874333698806415,0.5586518426619587,1.023670426786564,0.4771732910769509,4,0.0,0.0016305480282115925,0.48479028388182926,0.5563133477072911,0.4447354254870295,0.6389592815095326,10.613260647545028,68103,2414.578529,-0.06644691526889801,486,temperature_scaled_logits_seed486,medium,128,4,loss_modifications
1.1909610166891182,-0.2700896814515758,0.49400909417908734,0.17634117603302002,1.515256361498987,0.5440735986307231,1.0370601246657472,0.4575100150269111,4,0.0,0.0012924750052593697,0.49400909417908734,0.5470715221927459,0.39656518345042935,0.6419223193621069,11.2164428571685,68103,2328.177314,-0.061739806085824966,42,reward_shaping_diversity_seed42,medium,128,4,loss_modifications
1.1941044513107946,-0.2704561490660364,0.4935907543383217,0.17878158390522003,1.5113552130910506,0.5619526940696189,0.8797371502295869,0.45024757929097337,4,0.0,0.0019572606306727603,0.4935907543383217,0.561459701914258,0.43296370967741926,0.6417878598447224,10.653327043682264,68103,2449.164828,-0.06361600756645203,153,reward_shaping_diversity_seed153,medium,128,4,loss_modifications
1.1909610166891182,-0.2700896814515758,0.48458236857454967,0.1758410781621933,1.4796699358605894,0.5472017150535199,0.9469461753709151,0.44813622842070444,4,0.0,0.0006940203451050817,0.48458236857454967,0.5490475646687848,0.3888618018310852,0.6388924549987645,10.338495401296859,68103,2477.687483,-0.057622119784355164,264,reward_shaping_diversity_seed264,medium,128,4,loss_modifications
1.1940826464724945,-0.2704561490660364,0.49786396142908873,0.18003153800964355,1.457928396951595,0.5995848012078511,0.9921815341802815,0.4593927732210331,4,0.0,0.002415114962739746,0.49786396142908873,0.5936249311855436,0.45470401149071504,0.6431613206225841,10.492636103007582,68103,2508.200999,-0.061537936329841614,375,reward_shaping_diversity_seed375,medium,128,4,loss_modifications
1.191023156032264,-0.27010749323730066,0.49113861920697444,0.1769612580537796,1.4820186627145666,0.5237120281480807,1.0098137035875243,0.44149484796623306,11,0.0,0.0008659479816890302,0.49113861920697444,0.5267283608647286,0.3994893099068586,0.6409997137630127,10.603475121433695,68103,2448.454966,-0.060850635170936584,486,reward_shaping_diversity_seed486,medium,128,4,loss_modifications
