hypervolume,r2_indicator,avg_pairwise_distance,spacing,spread,tds,mpd,mce,num_modes,pmd,pfs,pas,rbd,fci,qds,der,num_parameters,training_time,final_loss,seed,exp_name,condition_name,temperature_level,loss_level
0.964556467111683,-0.24151304496381315,0.0004140489801226624,0.005003792233765125,1.3882018862768508,0.35379830046496713,2.6491586832740186,0.0,1,0.0,1.0796506707931527e-16,0.0004140489801226624,0.35379830046494504,0.4809309054154107,0.3987099761155471,0.002746832138787876,68103,7968.119826,-0.1614290177822113,42,low_subtb_entropy_seed42,low_subtb_entropy,low,subtb_entropy
0.1099999814460865,-0.04536363568894863,0.0,0.0,1.0,0.3445117845117845,4.61512051684126,0.0,1,0.0,0.0,0.0,0.34451178451176323,0.46713511560693655,0.04545453778763904,0.0,68103,8255.187723,-0.16780675947666168,153,low_subtb_entropy_seed153,low_subtb_entropy,low,subtb_entropy
0.1099999814460865,-0.04536363568894863,0.0,0.0,1.0,0.3451980118646785,4.61512051684126,0.0,1,0.0,0.0,0.0,0.34519801186465643,0.4835442817294282,0.04545453778763904,0.0,68103,8339.301617,-0.18185922503471375,264,low_subtb_entropy_seed264,low_subtb_entropy,low,subtb_entropy
0.1099999814460865,-0.04536363568894863,0.0,0.0,1.0,0.3474587141253808,4.61512051684126,0.0,1,0.0,0.0,0.0,0.3474587141253587,0.43893666419019306,0.04545453778763904,0.0,68103,8329.512057,-0.14857380092144012,375,low_subtb_entropy_seed375,low_subtb_entropy,low,subtb_entropy
0.1099999814460865,-0.04536363568894863,0.0,0.0,1.0,0.35468975468975467,4.61512051684126,0.0,1,0.0,0.0,0.0,0.35468975468973113,0.4735019243641232,0.04545453778763904,0.0,68103,8345.802499,-0.17226022481918335,486,low_subtb_entropy_seed486,low_subtb_entropy,low,subtb_entropy
1.2099999913821327,-0.2722222212533583,0.012424546724436441,0.030878446996212006,1.4974515645939441,0.34794612794612795,2.6491586832740186,0.038808155526974406,2,0.0,0.0,0.012424546724436441,0.3479461279461061,0.4778399933749944,0.5039933167108186,0.06146471160117704,68103,10685.404392,1.209428310394287,42,high_tb_seed42,high_tb,high,tb
1.2099999814259024,-0.27222222013469755,0.07041025418062205,0.07993955910205841,1.4922632473129775,0.3666309536029563,1.1744156307737026,0.10435238449298372,4,0.0,3.9414517119965135e-07,0.07041025418062205,0.3666436363756998,0.47550907245027285,0.5226305735749576,0.3531019008270276,68103,10540.764585,0.12724706530570984,153,high_tb_seed153,high_tb,high,tb
1.2099998243304686,-0.272222202406747,0.10195102675249401,0.09088139235973358,1.5662249244573987,0.3606267082419063,1.2446799964228874,0.10443356290035569,5,0.0,3.731280159770214e-06,0.10195102675249401,0.36063200191622613,0.4656544479198419,0.532768162903875,0.5163219838535685,68103,10437.758506,0.17296822369098663,264,high_tb_seed264,high_tb,high,tb
1.209999844218976,-0.2722222047278682,0.0876813529270076,0.08339620381593704,1.6160638158342833,0.3637639096682227,1.1197529930703132,0.08698370770332729,5,0.0,0.0,0.0876813529270076,0.363802676659393,0.473035552536232,0.5281817703454913,0.4449230291753778,68103,10417.382589,0.07984988391399384,375,high_tb_seed375,high_tb,high,tb
1.2099997955746564,-0.2722221992267175,0.005186993659642896,0.05092232674360275,1.49968132882408,0.3430976430976431,4.61512051684126,0.017575278234622578,2,0.0,0.0,0.005186993659642896,0.3430976430976216,0.467937779433681,0.5016670784315834,0.025530825012811658,68103,10739.575748,0.06744638830423355,486,high_tb_seed486,high_tb,high,tb
1.2099999630242875,-0.2722222180704284,0.15247452002157014,0.12059842795133591,1.4970597164839594,0.35406947269798694,1.15490645115861,0.14406235055760636,12,0.0,2.4659356111642447e-09,0.15247452002157014,0.3540712190888386,0.45845297408037067,0.5490070823746339,1.700016441674051,68103,4741.114137,0.015674160793423653,42,high_subtb_seed42,high_subtb,high,subtb
1.2099999321838792,-0.27222221466140684,0.043257612781373585,0.062390174716711044,1.4955056460060068,0.35366592801870245,1.6661022550876021,0.06151666544886572,5,0.0,0.0,0.043257612781373585,0.35366834938127667,0.4447662469688902,0.5139033851629802,0.4761941949795584,68103,4801.917665,0.0832040011882782,153,high_subtb_seed153,high_subtb,high,subtb
1.2099998912219574,-0.27222221007934705,0.0351667875851944,0.05453081801533699,1.4942714164383741,0.346964886964887,4.61512051684126,0.04372274191384821,6,0.0,2.2395585466009365e-07,0.0351667875851944,0.34696488696486444,0.45010019420903946,0.5113029491512802,0.3853847284082138,68103,4823.635188,0.005002437625080347,264,high_subtb_seed264,high_subtb,high,subtb
1.2099999540809132,-0.2722222170840139,0.06871485843152138,0.0779607892036438,1.4913180881527082,0.3473557615214393,1.6661022550876021,0.078227129441762,7,0.0,0.0,0.06871485843152138,0.34735269849088657,0.4554451331255618,0.5220856527426921,0.7534090728408303,68103,4821.21021,0.014254066161811352,375,high_subtb_seed375,high_subtb,high,subtb
1.209999970366352,-0.2722222188947743,0.03124665074749463,0.05194368585944176,1.4957654447498483,0.3528747795414462,2.6491586832740186,0.04106317160571387,6,0.0,0.0,0.03124665074749463,0.35287477954142177,0.4548584046133728,0.5100429694507725,0.34314810727508854,68103,4813.468375,0.01513289101421833,486,high_subtb_seed486,high_subtb,high,subtb
1.2099999703738573,-0.2722222188947743,0.10986475866296566,0.10189393162727356,1.4924103983679964,0.3544334248543789,1.4041796504180721,0.10260201764854164,14,0.0,4.280873464485909e-09,0.10986475866296566,0.3544324846506615,0.49577606711425126,0.5353117863739931,0.7091243954062454,68103,8189.780029,-0.19827930629253387,42,high_subtb_entropy_seed42,high_subtb_entropy,high,subtb_entropy
1.2099998754889618,-0.27222220836837346,0.027106784803283168,0.04815099760890007,1.4960062799605292,0.3471540804874138,2.6491586832740186,0.038964837781045106,5,0.0,0.0,0.027106784803283168,0.34715408048739144,0.4414492139707491,0.5087123661406111,0.17729495813017854,68103,8081.98202,-0.16531775891780853,153,high_subtb_entropy_seed153,high_subtb_entropy,high,subtb_entropy
1.2099999200322296,-0.27222221327828605,0.025116846773022162,0.04577257111668587,1.4960641403698045,0.3536394916672813,1.9938047370848269,0.03366833712435398,5,0.0,3.6994671940705036e-09,0.025116846773022162,0.3536407728074157,0.45138612221877916,0.508072775833639,0.16465149362919196,68103,8063.72482,-0.0451621413230896,264,high_subtb_entropy_seed264,high_subtb_entropy,high,subtb_entropy
1.209999904927609,-0.2722222116904286,0.046704141302631154,0.06501829624176025,1.4941664688213159,0.3631515314777935,1.4041796504180721,0.05773769617984253,7,0.0,5.149268408794842e-17,0.046704141302631154,0.36318020330268747,0.46793050739020114,0.515011141385223,0.3060766032308639,68103,8066.061258,-0.1645491123199463,375,high_subtb_entropy_seed375,high_subtb_entropy,high,subtb_entropy
1.2099999063869584,-0.2722222117288588,0.03823677050364947,0.058662544935941696,1.4948445746072567,0.35761865512961544,1.3383473490445938,0.061837092980990466,4,0.0,6.257029890893758e-07,0.03823677050364947,0.3576514624779688,0.44524460230735086,0.5122896790329922,0.2500414487995475,68103,8083.611911,-0.13811543583869934,486,high_subtb_entropy_seed486,high_subtb_entropy,high,subtb_entropy
1.2099999990016626,-0.27222222210992136,0.04502144112827333,0.053181879222393036,1.4677527716931296,0.6495380438973979,0.7819117241136258,0.06377459210859555,4,0.0,2.4588533297344583e-06,0.04502144112827333,0.6088492252621261,0.5904556502687344,0.5144703547633507,0.4241001510125861,68103,5611.606671,0.06685716658830643,42,veryhigh_tb_seed42,veryhigh_tb,very_high,tb
1.209999999335402,-0.2722222221474636,0.1267671813614157,0.09288018941879272,1.4563877596618906,0.6019692851904577,0.7768742150730239,0.12219815727942247,8,0.0,5.525380196280749e-07,0.1267671813614157,0.5819240608572019,0.5303740967755655,0.5407444307869729,1.142350368093111,68103,5866.023053,0.25618472695350647,153,veryhigh_tb_seed153,veryhigh_tb,very_high,tb
1.209999914868306,-0.272222212646378,0.0032453570528996403,0.01059588324278593,1.8589696993480096,0.5641382480242074,0.7540202032912472,0.0,1,0.0,2.550993347614551e-07,0.0032453570528996403,0.5501344551860156,0.6310199268954133,0.5010430127901161,0.03705363344876628,68103,4629.860877,0.3872588872909546,264,veryhigh_tb_seed264,veryhigh_tb,very_high,tb
1.2099999704154494,-0.2722222188947743,0.36810586502841786,0.16814754903316498,1.7035756394312271,0.6799120145013137,0.7917842492970092,0.28666228186050646,4,0.0,7.137986699601675e-07,0.36810586502841786,0.6388717787745659,0.5334405733417034,0.6183136215976875,3.173722698058627,68103,6131.122827,0.08821792900562286,375,veryhigh_tb_seed375,veryhigh_tb,very_high,tb
1.2099999570389888,-0.2722222173896031,0.4440194887639661,0.18547874689102173,1.5003998939074819,0.5297125409989067,0.8596727099294743,0.32302708464695656,4,0.0,8.557822639986526e-09,0.4440194887639661,0.5309328942662296,0.472935860329216,0.642713184383074,2.710068095651798,68103,8660.801527,0.18564410507678986,486,veryhigh_tb_seed486,veryhigh_tb,very_high,tb
