hypervolume,r2_indicator,avg_pairwise_distance,spacing,spread,tds,mpd,mce,num_modes,pmd,pfs,pas,rbd,fci,qds,der,num_parameters,training_time,final_loss,seed,exp_name,condition_name,capacity_level,loss_level
1.2099997972135246,-0.27222219941107134,0.35085153942897557,0.15515276789665222,1.7995979266626323,0.1649802856620623,0.7934190070116968,0.273551474748634,4,0.0,0.0,0.35085153942897557,0.16462139921562616,0.6361561152711595,0.6127678713085211,17.17426915482438,9351,7864.834086,1.741483449935913,153,medium_tb_seed153,medium_tb,medium,tb
1.209999999001594,-0.27222222210992136,0.10363501862941975,0.08945221453905106,1.4981694741544385,0.10570726133620911,0.876249228671297,0.2129821971127643,2,0.0,5.3741975808302795e-09,0.10363501862941975,0.10575138841344787,0.5857544637933358,0.5333094720909252,5.0595604637419855,9351,7885.662457,0.8286550045013428,264,medium_tb_seed264,medium_tb,medium,tb
1.2099997955746564,-0.2722221992267175,0.28977860745006995,0.10573726147413254,1.9737231344474604,0.03531428988362336,0.7945134575869864,0.4367177063031353,7,0.0,0.0,0.28977860745006995,0.03478424684841911,0.5375305680596876,0.593138287513417,17.805497144400146,9351,6265.513366,0.9038055539131165,375,medium_tb_seed375,medium_tb,medium,tb
1.2099997972135246,-0.27222219941107134,0.09570794142761227,0.16141270101070404,1.7889256772882947,0.1484597887269643,0.8721133189164264,0.08587049394441504,8,0.0,0.0,0.09570794142761227,0.14902116279055327,0.6114738469175918,0.53076161297984,4.8052920935252255,9351,7667.832673,0.8730778694152832,486,medium_tb_seed486,medium_tb,medium,tb
1.2099997955746564,-0.2722221992267175,0.001998199815566932,0.03160695731639862,1.4998980618915958,0.34507615840949174,4.61512051684126,0.007907254912232084,2,0.0,0.0,0.001998199815566932,0.34507615840947026,0.4448643956456457,0.5006421612720597,0.21119999255253205,9351,3642.415285,0.06596989929676056,42,medium_subtb_seed42,medium_subtb,medium,subtb
1.2099994804694196,-0.272222161387015,0.003994529255532532,0.04438311979174614,1.558595758963834,0.20116081449414783,3.9889840465642745,0.01390321111167024,2,0.0,0.0,0.003994529255532532,0.20116081449414294,0.5911173289738432,0.5012836626520718,0.42376716461025316,9351,3628.964731,0.18435326218605042,153,medium_subtb_seed153,medium_subtb,medium,subtb
1.2099997231663422,-0.27222219004099557,0.0006785266333660615,0.006814057473093271,1.4997997220493253,0.11523488856822191,2.3978952727983707,0.0,1,0.0,0.0,0.0006785266333660615,0.11523488856821963,0.5757680722891565,0.5002179474783587,0.07273484380247605,9351,3591.441795,0.6216124296188354,264,medium_subtb_seed264,medium_subtb,medium,subtb
1.2099996846046244,-0.27222218590385927,0.004584091585075316,0.043015386909246445,1.589511696874899,0.104335417668751,2.1972245773362196,0.015759808190790706,2,0.0,0.0,0.004584091585075316,0.1043354176687513,0.5235516400709221,0.5014732479504156,0.49240927934259915,9351,3584.028884,0.925015926361084,375,medium_subtb_seed375,medium_subtb,medium,subtb
1.2099997955746564,-0.2722221992267175,0.0009995999592137155,0.022355083376169205,1.49989948046445,0.3494436427769761,4.61512051684126,0.004300326008932444,2,0.0,0.0,0.0009995999592137155,0.34944364277695283,0.4694716312056739,0.5003211991220056,0.1048592936014493,9351,3669.980408,0.04762458801269531,486,medium_subtb_seed486,medium_subtb,medium,subtb
1.2099997972135246,-0.27222219941107134,0.0017985598542051761,0.029986489564180374,1.499897352606175,0.3454513387846721,4.61512051684126,0.006604313742682383,2,0.0,0.0,0.0017985598542051761,0.34545133878465023,0.4711253561253561,0.5005779945582076,0.1111906456674627,9351,6227.31862,-0.17343021929264069,42,medium_subtb_entropy_seed42,medium_subtb_entropy,medium,subtb_entropy
1.2099994932164995,-0.27222216291795215,0.0007997599705234393,0.019995994865894318,1.4998982751014114,0.345650152316819,4.61512051684126,0.0,1,0.0,8.126026202454274e-11,0.0007997599705234393,0.34565015231679674,0.48484490398818303,0.5002568249130916,0.04991250712983813,9351,6168.715223,-0.17631793022155762,153,medium_subtb_entropy_seed153,medium_subtb_entropy,medium,subtb_entropy
1.2099997972135246,-0.27222219941107134,0.0009995999475864688,0.022355079650878906,1.4998979527707181,0.34741061407728074,4.61512051684126,0.004300326008932444,2,0.0,0.0,0.0009995999475864688,0.34741061407725843,0.46782212243401755,0.5003211991182684,0.06240071889660473,9351,6167.101204,-0.11828627437353134,264,medium_subtb_entropy_seed264,medium_subtb_entropy,medium,subtb_entropy
1.2099997955746564,-0.2722221992267175,0.0039871930735794784,0.03288742154836655,1.6330414291369002,0.07240660573993907,1.0986122886681098,0.012839114412795671,2,0.0,0.0,0.0039871930735794784,0.07240660573993903,0.5893923611111112,0.5012814479177302,0.2554114741185637,9351,6009.956192,2.190232992172241,375,medium_subtb_entropy_seed375,medium_subtb_entropy,medium,subtb_entropy
1.2099998019070604,-0.2722221999390403,0.0007997597806365581,0.019995812326669693,1.4998742573856965,0.3484880551547218,4.61512051684126,0.0,1,0.0,0.0,0.0007997597806365581,0.3484880551546995,0.4695035951327433,0.5002569132876948,0.049733010097242805,9351,6190.977961,-0.14468060433864594,486,medium_subtb_entropy_seed486,medium_subtb_entropy,medium,subtb_entropy
1.2099999913821327,-0.2722222212533583,0.012424546724436441,0.030878446996212006,1.4974515645939441,0.34794612794612795,2.6491586832740186,0.038808155526974406,2,0.0,0.0,0.012424546724436441,0.3479461279461061,0.4778399933749944,0.5039933167108186,0.06494854288591471,68103,10112.240708,1.209428310394287,42,large_tb_seed42,large_tb,large,tb
1.2099999814259024,-0.27222222013469755,0.07041025418062205,0.07993955910205841,1.4922632473129775,0.3666309536029563,1.1744156307737026,0.10435238449298372,4,0.0,3.9414517119965135e-07,0.07041025418062205,0.3666436363756998,0.47550907245027285,0.5226305735749576,0.37954777547766033,68103,9806.312279,0.12724706530570984,153,large_tb_seed153,large_tb,large,tb
1.2099998243304686,-0.272222202406747,0.10195102675249401,0.09088139235973358,1.5662249244573987,0.3606267082419063,1.2446799964228874,0.10443356290035569,5,0.0,3.731280159770214e-06,0.10195102675249401,0.36063200191622613,0.4656544479198419,0.532768162903875,0.489512991319718,68103,11009.399698,0.17296822369098663,264,large_tb_seed264,large_tb,large,tb
1.209999844218976,-0.2722222047278682,0.0876813529270076,0.08339620381593704,1.6160638158342833,0.3637639096682227,1.1197529930703132,0.08698370770332729,5,0.0,0.0,0.0876813529270076,0.363802676659393,0.473035552536232,0.5281817703454913,0.49945821782771954,68103,9279.922228,0.07984988391399384,375,large_tb_seed375,large_tb,large,tb
1.2099997955746564,-0.2722221992267175,0.005186993659642896,0.05092232674360275,1.49968132882408,0.3430976430976431,4.61512051684126,0.017575278234622578,2,0.0,0.0,0.005186993659642896,0.3430976430976216,0.467937779433681,0.5016670784315834,0.028410462137279057,68103,9651.030237,0.06744638830423355,486,large_tb_seed486,large_tb,large,tb
1.2099999635234282,-0.27222221812057784,0.19225182095470283,0.13391907513141632,1.490822792542623,0.348019854396812,1.0402119374651184,0.15747642936785025,22,0.0,3.3653390056379585e-19,0.19225182095470283,0.3480143438100387,0.45964104711703646,0.561791937416108,2.458305068885029,68103,4134.004478,0.021766409277915955,42,large_subtb_seed42,large_subtb,large,subtb
1.2099999441536637,-0.27222221596054264,0.07205514093932094,0.08025450259447098,1.4971773836720137,0.35494546725630227,1.764904407072846,0.08584409916833012,6,0.0,4.452621065865208e-07,0.07205514093932094,0.35494876937247605,0.42308579233518695,0.5231592602028484,0.9349851221633854,68103,4073.77022,0.01784830540418625,153,large_subtb_seed153,large_subtb,large,subtb
1.2099998912219574,-0.27222221007934705,0.03460567661391152,0.05467306822538376,1.4939767437898184,0.3720182721055265,1.6661022550876021,0.042849704643867975,7,0.0,2.2395585466009365e-07,0.03460567661391152,0.3720988936988726,0.4217545503826825,0.5111226012545563,0.4500360530906579,68103,4064.772982,0.019035164266824722,264,large_subtb_seed264,large_subtb,large,subtb
1.2099999327219302,-0.27222221468413776,0.05124807499173475,0.06841442734003067,1.493016782148975,0.34617394957174785,1.9938047370848269,0.06403793279385842,7,0.0,1.0096290948096275e-19,0.05124807499173475,0.34617423595915986,0.46458759823020523,0.516471615917333,0.6632511183079755,68103,4084.47106,0.034449998289346695,375,large_subtb_seed375,large_subtb,large,subtb
