,mce,mce,mce,pas,pas,pas,qds,qds,qds,der,der,der
,mean,std,count,mean,std,count,mean,std,count,mean,std,count
exp_name,,,,,,,,,,,,
temp_high,0.37008803270403606,0.03434306819764602,5,0.48465296552637804,0.017751108290207526,5,0.6389151457184776,0.005705422293446605,5,13.689638480277864,0.6200424169667563,5
temp_low,0.0,0.0,5,0.0034498981735742998,0.0012810441193254274,5,0.30062382722476805,0.17611238677845853,5,0.07593876102280554,0.028195189214924848,5
temp_medium,0.1817996955723573,0.1115450778280835,5,0.11078589378079236,0.03094250546753458,5,0.5187497176759044,0.009945297928634368,5,2.5120012157234344,0.7056620088556138,5
temp_very_high,0.2588160210339082,0.05118394908890349,10,0.25099303706635323,0.023030678349043862,10,0.5638140003068198,0.007402340379970518,10,12.301181313867172,1.158295911379608,10
